flavor_id,strain_id,name,type,rating,strain_flavor_id,name
28,4380,jolly-rancher,hybrid,4.3,2404,berry
28,4381,josh-d-og,indica,3.7,2405,berry
6,4381,josh-d-og,indica,3.7,2406,blueberry
10,4381,josh-d-og,indica,3.7,2407,cheese
9,4382,jr,indica,4.5,2408,pungent
33,4382,jr,indica,4.5,2409,earthy
8,4382,jr,indica,4.5,2410,sweet
3,4383,juicy-fruit,hybrid,4.1,2411,citrus
33,4383,juicy-fruit,hybrid,4.1,2412,earthy
8,4383,juicy-fruit,hybrid,4.1,2413,sweet
33,4384,juicy-jack,hybrid,4.3,2414,earthy
8,4384,juicy-jack,hybrid,4.3,2415,sweet
3,4384,juicy-jack,hybrid,4.3,2416,citrus
36,4385,juliet,hybrid,4.5,2417,pine
8,4385,juliet,hybrid,4.5,2418,sweet
33,4385,juliet,hybrid,4.5,2419,earthy
33,4386,julius-caesar,hybrid,4.5,2420,earthy
36,4386,julius-caesar,hybrid,4.5,2421,pine
8,4386,julius-caesar,hybrid,4.5,2422,sweet
39,4387,jungle-juice,hybrid,4.4,2423,flowery
3,4387,jungle-juice,hybrid,4.4,2424,citrus
24,4387,jungle-juice,hybrid,4.4,2425,tree
27,4387,jungle-juice,hybrid,4.4,2426,fruit
9,4388,jupiter-og,indica,4.4,2427,pungent
42,4388,jupiter-og,indica,4.4,2428,diesel
8,4388,jupiter-og,indica,4.4,2429,sweet
3,4389,k-train,indica,4.4,2430,citrus
24,4389,k-train,indica,4.4,2431,tree
27,4389,k-train,indica,4.4,2432,fruit
47,4389,k-train,indica,4.4,2433,lemon
3,4389,k-train,indica,4.4,2434,citrus
24,4389,k-train,indica,4.4,2435,tree
27,4389,k-train,indica,4.4,2436,fruit
47,4389,k-train,indica,4.4,2437,lemon
33,4391,k2,hybrid,4,2438,earthy
3,4391,k2,hybrid,4,2439,citrus
8,4391,k2,hybrid,4,2440,sweet
8,4392,kc-36,indica,4.2,2441,sweet
6,4392,kc-36,indica,4.2,2442,blueberry
17,4392,kc-36,indica,4.2,2443,grape
47,4393,kaboom,sativa,4.5,2444,lemon
36,4393,kaboom,sativa,4.5,2445,pine
33,4393,kaboom,sativa,4.5,2446,earthy
8,4394,kahuna,indica,4.2,2447,sweet
20,4394,kahuna,indica,4.2,2448,orange
43,4394,kahuna,indica,4.2,2449,tropical
8,4394,kahuna,indica,4.2,2450,sweet
20,4394,kahuna,indica,4.2,2451,orange
43,4394,kahuna,indica,4.2,2452,tropical
47,4396,kaia-kush,hybrid,4.7,2453,lemon
8,4396,kaia-kush,hybrid,4.7,2454,sweet
9,4396,kaia-kush,hybrid,4.7,2455,pungent
8,4397,kalashnikova,hybrid,4.3,2456,sweet
3,4397,kalashnikova,hybrid,4.3,2457,citrus
33,4397,kalashnikova,hybrid,4.3,2458,earthy
8,4399,kali-47,sativa,5,2459,sweet
13,4399,kali-47,sativa,5,2460,vanilla
31,4400,kali-china,indica,4.2,2461,spicy/herbal
2,4400,kali-china,indica,4.2,2462,minty
22,4400,kali-china,indica,4.2,2463,pepper
3,4401,kali-dog,hybrid,4.8,2464,citrus
47,4401,kali-dog,hybrid,4.8,2465,lemon
42,4401,kali-dog,hybrid,4.8,2466,diesel
45,4402,kali-mist,sativa,4.1,2467,woody
33,4402,kali-mist,sativa,4.1,2468,earthy
3,4402,kali-mist,sativa,4.1,2469,citrus
49,4403,kandahar,indica,4.7,2470,apricot
33,4403,kandahar,indica,4.7,2471,earthy
31,4403,kandahar,indica,4.7,2472,spicy/herbal
8,4404,kandy-kush,hybrid,4.3,2473,sweet
3,4404,kandy-kush,hybrid,4.3,2474,citrus
47,4404,kandy-kush,hybrid,4.3,2475,lemon
12,4405,katsu-bubba-kush,indica,4.4,2476,lime
8,4405,katsu-bubba-kush,indica,4.4,2477,sweet
2,4405,katsu-bubba-kush,indica,4.4,2478,minty
33,4406,katsu-kush,indica,4.1,2479,earthy
8,4406,katsu-kush,indica,4.1,2480,sweet
45,4406,katsu-kush,indica,4.1,2481,woody
22,4407,kelly-hill-gold,indica,5,2482,pepper
33,4407,kelly-hill-gold,indica,5,2483,earthy
48,4407,kelly-hill-gold,indica,5,2484,coffee
33,4408,kens-kush,hybrid,4.2,2485,earthy
18,4408,kens-kush,hybrid,4.2,2486,skunk
31,4408,kens-kush,hybrid,4.2,2487,spicy/herbal
23,4409,kerala-krush,sativa,4.6,2488,mango
8,4409,kerala-krush,sativa,4.6,2489,sweet
20,4409,kerala-krush,sativa,4.6,2490,orange
12,4410,key-lime-pie,hybrid,4.5,2491,lime
8,4410,key-lime-pie,hybrid,4.5,2492,sweet
3,4410,key-lime-pie,hybrid,4.5,2493,citrus
9,4413,khufu,indica,4.2,2494,pungent
8,4413,khufu,indica,4.2,2495,sweet
45,4413,khufu,indica,4.2,2496,woody
47,4414,kilimanjaro,sativa,4.5,2497,lemon
33,4414,kilimanjaro,sativa,4.5,2498,earthy
31,4414,kilimanjaro,sativa,4.5,2499,spicy/herbal
36,4415,kill-bill,hybrid,4.4,2500,pine
42,4415,kill-bill,hybrid,4.4,2501,diesel
35,4415,kill-bill,hybrid,4.4,2502,sage
8,4416,killer-grape,hybrid,4.6,2503,sweet
17,4416,killer-grape,hybrid,4.6,2504,grape
43,4416,killer-grape,hybrid,4.6,2505,tropical
3,4417,killer-queen,hybrid,4.3,2506,citrus
8,4417,killer-queen,hybrid,4.3,2507,sweet
43,4417,killer-queen,hybrid,4.3,2508,tropical
47,4418,killing-fields,sativa,4.5,2509,lemon
3,4418,killing-fields,sativa,4.5,2510,citrus
9,4418,killing-fields,sativa,4.5,2511,pungent
33,4419,kimbo-kush,hybrid,4.5,2512,earthy
8,4419,kimbo-kush,hybrid,4.5,2513,sweet
9,4419,kimbo-kush,hybrid,4.5,2514,pungent
33,4420,king-kong,hybrid,4.2,2515,earthy
39,4420,king-kong,hybrid,4.2,2516,flowery
9,4420,king-kong,hybrid,4.2,2517,pungent
33,4421,king-louis,indica,4.6,2518,earthy
45,4421,king-louis,indica,4.6,2519,woody
36,4421,king-louis,indica,4.6,2520,pine
42,4422,king-kush,indica,4.3,2521,diesel
8,4422,king-kush,indica,4.3,2522,sweet
33,4422,king-kush,indica,4.3,2523,earthy
31,4423,kiwiskunk,indica,3.9,2524,spicy/herbal
9,4423,kiwiskunk,indica,3.9,2525,pungent
45,4423,kiwiskunk,indica,3.9,2526,woody
33,4424,kobain-kush,indica,4.3,2527,earthy
44,4424,kobain-kush,indica,4.3,2528,ammonia
46,4424,kobain-kush,indica,4.3,2529,chestnut
43,4425,kona-gold,sativa,4.4,2530,tropical
26,4425,kona-gold,sativa,4.4,2531,pineapple
20,4425,kona-gold,sativa,4.4,2532,orange
33,4426,kong,hybrid,4.7,2533,earthy
45,4426,kong,hybrid,4.7,2534,woody
18,4426,kong,hybrid,4.7,2535,skunk
35,4427,kool-aid-smile,indica,4.8,2536,sage
28,4427,kool-aid-smile,indica,4.8,2537,berry
17,4427,kool-aid-smile,indica,4.8,2538,grape
33,4428,kosher-kush,indica,4.5,2539,earthy
9,4428,kosher-kush,indica,4.5,2540,pungent
45,4428,kosher-kush,indica,4.5,2541,woody
3,4429,kosher-tangie,hybrid,4.5,2542,citrus
36,4429,kosher-tangie,hybrid,4.5,2543,pine
20,4429,kosher-tangie,hybrid,4.5,2544,orange
41,4431,kraken,indica,4.4,2545,butter
3,4431,kraken,indica,4.4,2546,citrus
10,4431,kraken,indica,4.4,2547,cheese
8,4432,krishna-kush,indica,4.9,2548,sweet
28,4432,krishna-kush,indica,4.9,2549,berry
21,4432,krishna-kush,indica,4.9,2550,lavender
39,4433,kryptonite,indica,4.3,2551,flowery
43,4433,kryptonite,indica,4.3,2552,tropical
8,4433,kryptonite,indica,4.3,2553,sweet
8,4434,kuato,hybrid,5,2554,sweet
20,4434,kuato,hybrid,5,2555,orange
9,4434,kuato,hybrid,5,2556,pungent
28,4435,kubbie-kush,indica,3,2557,berry
6,4435,kubbie-kush,indica,3,2558,blueberry
39,4435,kubbie-kush,indica,3,2559,flowery
8,4436,kuchi,hybrid,3.6,2560,sweet
33,4436,kuchi,hybrid,3.6,2561,earthy
47,4436,kuchi,hybrid,3.6,2562,lemon
33,4437,kurple-fantasy,hybrid,4.7,2563,earthy
17,4437,kurple-fantasy,hybrid,4.7,2564,grape
39,4437,kurple-fantasy,hybrid,4.7,2565,flowery
45,4438,kush-cleaner,hybrid,4.6,2566,woody
36,4438,kush-cleaner,hybrid,4.6,2567,pine
42,4438,kush-cleaner,hybrid,4.6,2568,diesel
9,4439,kushadelic,indica,4.5,2569,pungent
36,4439,kushadelic,indica,4.5,2570,pine
33,4439,kushadelic,indica,4.5,2571,earthy
33,4440,kushage,hybrid,4.4,2572,earthy
35,4440,kushage,hybrid,4.4,2573,sage
31,4440,kushage,hybrid,4.4,2574,spicy/herbal
28,4441,kushberry,indica,4.3,2575,berry
33,4441,kushberry,indica,4.3,2576,earthy
47,4441,kushberry,indica,4.3,2577,lemon
33,4442,la-chocolat,hybrid,4.5,2578,earthy
48,4442,la-chocolat,hybrid,4.5,2579,coffee
8,4442,la-chocolat,hybrid,4.5,2580,sweet
8,4443,la-confidential,indica,4.3,2581,sweet
33,4443,la-confidential,indica,4.3,2582,earthy
36,4443,la-confidential,indica,4.3,2583,pine
28,4444,la-jack,hybrid,3.7,2584,berry
30,4444,la-jack,hybrid,3.7,2585,apple
6,4444,la-jack,hybrid,3.7,2586,blueberry
33,4445,la-og,indica,4.4,2587,earthy
28,4445,la-og,indica,4.4,2588,berry
39,4445,la-og,indica,4.4,2589,flowery
47,4446,la-ultra,indica,4.7,2590,lemon
16,4446,la-ultra,indica,4.7,2591,chemical
42,4446,la-ultra,indica,4.7,2592,diesel
33,4447,la-woman,hybrid,4.2,2593,earthy
9,4447,la-woman,hybrid,4.2,2594,pungent
36,4447,la-woman,hybrid,4.2,2595,pine
33,4448,lsd,hybrid,4.3,2596,earthy
9,4448,lsd,hybrid,4.3,2597,pungent
3,4448,lsd,hybrid,4.3,2598,citrus
8,4449,lvpk,hybrid,4.6,2599,sweet
33,4449,lvpk,hybrid,4.6,2600,earthy
28,4449,lvpk,hybrid,4.6,2601,berry
8,4450,la-nina,sativa,4.7,2602,sweet
33,4450,la-nina,sativa,4.7,2603,earthy
8,4451,lady-liberty,hybrid,4.2,2604,sweet
33,4452,ladyburn-1974,hybrid,4,2605,earthy
22,4452,ladyburn-1974,hybrid,4,2606,pepper
44,4452,ladyburn-1974,hybrid,4,2607,ammonia
42,4453,lake-of-fire,hybrid,4.6,2608,diesel
36,4453,lake-of-fire,hybrid,4.6,2609,pine
33,4453,lake-of-fire,hybrid,4.6,2610,earthy
43,4454,lambo-og,hybrid,4.5,2611,tropical
8,4454,lambo-og,hybrid,4.5,2612,sweet
44,4454,lambo-og,hybrid,4.5,2613,ammonia
47,4455,larry-og,hybrid,4.3,2614,lemon
36,4455,larry-og,hybrid,4.3,2615,pine
3,4455,larry-og,hybrid,4.3,2616,citrus
33,4457,lashkar-gah,indica,4.7,2617,earthy
9,4457,lashkar-gah,indica,4.7,2618,pungent
8,4457,lashkar-gah,indica,4.7,2619,sweet
43,4458,laughing-buddha,sativa,4.4,2620,tropical
8,4458,laughing-buddha,sativa,4.4,2621,sweet
31,4458,laughing-buddha,sativa,4.4,2622,spicy/herbal
21,4459,lavender,indica,4.1,2623,lavender
39,4459,lavender,indica,4.1,2624,flowery
8,4459,lavender,indica,4.1,2625,sweet
21,4460,lavender-haze,sativa,4.1,2626,lavender
39,4460,lavender-haze,sativa,4.1,2627,flowery
33,4460,lavender-haze,sativa,4.1,2628,earthy
18,4461,le-silver-royale,hybrid,4.5,2629,skunk
10,4461,le-silver-royale,hybrid,4.5,2630,cheese
45,4461,le-silver-royale,hybrid,4.5,2631,woody
12,4463,lee-roy,indica,4.7,2632,lime
47,4463,lee-roy,indica,4.7,2633,lemon
3,4463,lee-roy,indica,4.7,2634,citrus
9,4464,legend-og,indica,4.6,2635,pungent
33,4464,legend-og,indica,4.6,2636,earthy
36,4464,legend-og,indica,4.6,2637,pine
49,4465,legendary-lemon,sativa,4,2638,apricot
16,4465,legendary-lemon,sativa,4,2639,chemical
6,4465,legendary-lemon,sativa,4,2640,blueberry
9,4466,lemon-alien-dawg,hybrid,4.5,2641,pungent
36,4466,lemon-alien-dawg,hybrid,4.5,2642,pine
33,4466,lemon-alien-dawg,hybrid,4.5,2643,earthy
31,4467,lemon-bananas,hybrid,5,2644,spicy/herbal
12,4467,lemon-bananas,hybrid,5,2645,lime
47,4467,lemon-bananas,hybrid,5,2646,lemon
47,4468,lemon-bubble,sativa,4.6,2647,lemon
3,4468,lemon-bubble,sativa,4.6,2648,citrus
8,4468,lemon-bubble,sativa,4.6,2649,sweet
47,4469,lemon-cake,sativa,4.3,2650,lemon
10,4469,lemon-cake,sativa,4.3,2651,cheese
8,4469,lemon-cake,sativa,4.3,2652,sweet
47,4470,lemon-diesel,hybrid,4.2,2653,lemon
42,4470,lemon-diesel,hybrid,4.2,2654,diesel
3,4470,lemon-diesel,hybrid,4.2,2655,citrus
47,4471,lemon-drop,hybrid,4.1,2656,lemon
3,4471,lemon-drop,hybrid,4.1,2657,citrus
36,4471,lemon-drop,hybrid,4.1,2658,pine
47,4472,lemon-g,sativa,4.4,2659,lemon
8,4472,lemon-g,sativa,4.4,2660,sweet
9,4472,lemon-g,sativa,4.4,2661,pungent
47,4473,lemon-haze,sativa,4.3,2662,lemon
3,4473,lemon-haze,sativa,4.3,2663,citrus
8,4473,lemon-haze,sativa,4.3,2664,sweet
47,4474,lemon-ice,sativa,4.6,2665,lemon
3,4474,lemon-ice,sativa,4.6,2666,citrus
42,4474,lemon-ice,sativa,4.6,2667,diesel
47,4475,lemon-jack,sativa,4.4,2668,lemon
3,4475,lemon-jack,sativa,4.4,2669,citrus
8,4475,lemon-jack,sativa,4.4,2670,sweet
47,4476,lemon-kush,hybrid,4.1,2671,lemon
3,4476,lemon-kush,hybrid,4.1,2672,citrus
33,4476,lemon-kush,hybrid,4.1,2673,earthy
47,4477,lemon-meringue,sativa,4.7,2674,lemon
3,4477,lemon-meringue,sativa,4.7,2675,citrus
8,4477,lemon-meringue,sativa,4.7,2676,sweet
47,4478,lemon-og,hybrid,4.3,2677,lemon
3,4478,lemon-og,hybrid,4.3,2678,citrus
33,4478,lemon-og,hybrid,4.3,2679,earthy
47,4479,lemon-pie,sativa,4.2,2680,lemon
3,4479,lemon-pie,sativa,4.2,2681,citrus
42,4479,lemon-pie,sativa,4.2,2682,diesel
47,4480,lemon-sativa,sativa,4.2,2683,lemon
3,4480,lemon-sativa,sativa,4.2,2684,citrus
33,4480,lemon-sativa,sativa,4.2,2685,earthy
47,4481,lemon-skunk,hybrid,4.3,2686,lemon
18,4481,lemon-skunk,hybrid,4.3,2687,skunk
3,4481,lemon-skunk,hybrid,4.3,2688,citrus
47,4482,lemon-thai,sativa,4.1,2689,lemon
3,4482,lemon-thai,sativa,4.1,2690,citrus
33,4482,lemon-thai,sativa,4.1,2691,earthy
47,4483,lemon-wreck,hybrid,4.1,2692,lemon
3,4483,lemon-wreck,hybrid,4.1,2693,citrus
42,4483,lemon-wreck,hybrid,4.1,2694,diesel
47,4484,lemonberry,hybrid,4.3,2695,lemon
8,4484,lemonberry,hybrid,4.3,2696,sweet
6,4484,lemonberry,hybrid,4.3,2697,blueberry
47,4485,lemonhead-og,hybrid,4.9,2698,lemon
3,4485,lemonhead-og,hybrid,4.9,2699,citrus
8,4485,lemonhead-og,hybrid,4.9,2700,sweet
17,4487,leonidas,sativa,4,2701,grape
21,4487,leonidas,sativa,4,2702,lavender
32,4487,leonidas,sativa,4,2703,violet
8,4488,lethal-purple,hybrid,3.3,2704,sweet
17,4488,lethal-purple,hybrid,3.3,2705,grape
39,4488,lethal-purple,hybrid,3.3,2706,flowery
3,4489,lifesaver,hybrid,4.5,2707,citrus
8,4489,lifesaver,hybrid,4.5,2708,sweet
28,4489,lifesaver,hybrid,4.5,2709,berry
31,4490,light-of-jah,sativa,4.6,2710,spicy/herbal
43,4490,light-of-jah,sativa,4.6,2711,tropical
9,4490,light-of-jah,sativa,4.6,2712,pungent
12,4491,key-lime-haze,sativa,4.2,2713,lime
3,4491,key-lime-haze,sativa,4.2,2714,citrus
8,4491,key-lime-haze,sativa,4.2,2715,sweet
28,4492,lime-purple-mist,indica,4.3,2716,berry
12,4492,lime-purple-mist,indica,4.3,2717,lime
8,4492,lime-purple-mist,indica,4.3,2718,sweet
12,4493,lime-skunk,sativa,4.8,2719,lime
3,4493,lime-skunk,sativa,4.8,2720,citrus
9,4493,lime-skunk,sativa,4.8,2721,pungent
12,4494,lime-sorbet,indica,5,2722,lime
3,4494,lime-sorbet,indica,5,2723,citrus
8,4494,lime-sorbet,indica,5,2724,sweet
47,4495,limon,sativa,4.8,2725,lemon
3,4495,limon,sativa,4.8,2726,citrus
42,4495,limon,sativa,4.8,2727,diesel
19,4496,lions-gate,indica,4.4,2728,menthol
35,4496,lions-gate,indica,4.4,2729,sage
3,4496,lions-gate,indica,4.4,2730,citrus
41,4497,liquid-butter,indica,4.5,2731,butter
33,4497,liquid-butter,indica,4.5,2732,earthy
45,4497,liquid-butter,indica,4.5,2733,woody
42,4498,locktite,hybrid,4.3,2734,diesel
3,4498,locktite,hybrid,4.3,2735,citrus
45,4498,locktite,hybrid,4.3,2736,woody
33,4499,locomotion,indica,4.6,2737,earthy
8,4499,locomotion,indica,4.6,2738,sweet
9,4499,locomotion,indica,4.6,2739,pungent
8,4500,lodi-dodi,hybrid,4.5,2740,sweet
39,4500,lodi-dodi,hybrid,4.5,2741,flowery
43,4500,lodi-dodi,hybrid,4.5,2742,tropical
22,4501,longbottom-leaf,hybrid,4.8,2743,pepper
8,4501,longbottom-leaf,hybrid,4.8,2744,sweet
31,4501,longbottom-leaf,hybrid,4.8,2745,spicy/herbal
33,4502,lost-coast-og,hybrid,4.5,2746,earthy
47,4502,lost-coast-og,hybrid,4.5,2747,lemon
3,4502,lost-coast-og,hybrid,4.5,2748,citrus
36,4503,loud-dream,hybrid,4.1,2749,pine
33,4503,loud-dream,hybrid,4.1,2750,earthy
31,4503,loud-dream,hybrid,4.1,2751,spicy/herbal
17,4504,loud-scout,hybrid,4.4,2752,grape
8,4504,loud-scout,hybrid,4.4,2753,sweet
43,4504,loud-scout,hybrid,4.4,2754,tropical
8,4505,love-potion-9,indica,4.2,2755,sweet
39,4505,love-potion-9,indica,4.2,2756,flowery
1,4505,love-potion-9,indica,4.2,2757,honey
6,4507,lucid-bolt,indica,5,2758,blueberry
28,4507,lucid-bolt,indica,5,2759,berry
33,4507,lucid-bolt,indica,5,2760,earthy
28,4508,lucid-dream,hybrid,4.6,2761,berry
6,4508,lucid-dream,hybrid,4.6,2762,blueberry
8,4508,lucid-dream,hybrid,4.6,2763,sweet
28,4509,lucky-charms,hybrid,4.5,2764,berry
8,4509,lucky-charms,hybrid,4.5,2765,sweet
3,4509,lucky-charms,hybrid,4.5,2766,citrus
33,4510,lucy,hybrid,4.4,2767,earthy
45,4510,lucy,hybrid,4.4,2768,woody
8,4510,lucy,hybrid,4.4,2769,sweet
45,4511,m-39,indica,3.2,2770,woody
33,4511,m-39,indica,3.2,2771,earthy
47,4511,m-39,indica,3.2,2772,lemon
33,4512,milf,hybrid,4.4,2773,earthy
8,4512,milf,hybrid,4.4,2774,sweet
35,4512,milf,hybrid,4.4,2775,sage
33,4513,mk-ultra,indica,4.5,2776,earthy
9,4513,mk-ultra,indica,4.5,2777,pungent
45,4513,mk-ultra,indica,4.5,2778,woody
8,4514,mad-dawg,hybrid,4.5,2779,sweet
33,4514,mad-dawg,hybrid,4.5,2780,earthy
3,4514,mad-dawg,hybrid,4.5,2781,citrus
45,4515,mad-scientist,indica,4.6,2782,woody
9,4515,mad-scientist,indica,4.6,2783,pungent
36,4515,mad-scientist,indica,4.6,2784,pine
33,4516,madagascar,indica,4.1,2785,earthy
8,4516,madagascar,indica,4.1,2786,sweet
18,4516,madagascar,indica,4.1,2787,skunk
8,4517,madcow,sativa,3.4,2788,sweet
33,4517,madcow,sativa,3.4,2789,earthy
44,4517,madcow,sativa,3.4,2790,ammonia
33,4518,madman-og,hybrid,4.6,2791,earthy
36,4518,madman-og,hybrid,4.6,2792,pine
45,4518,madman-og,hybrid,4.6,2793,woody
33,4519,madzilla,indica,5,2794,earthy
45,4519,madzilla,indica,5,2795,woody
36,4519,madzilla,indica,5,2796,pine
47,4520,magic-beans-og,indica,4.2,2797,lemon
45,4520,magic-beans-og,indica,4.2,2798,woody
36,4520,magic-beans-og,indica,4.2,2799,pine
33,4521,magnum,hybrid,3.9,2800,earthy
3,4521,magnum,hybrid,3.9,2801,citrus
47,4521,magnum,hybrid,3.9,2802,lemon
43,4522,magnum-pi,sativa,4.3,2803,tropical
3,4522,magnum-pi,sativa,4.3,2804,citrus
20,4522,magnum-pi,sativa,4.3,2805,orange
36,4523,mako-haze,sativa,4.2,2806,pine
3,4523,mako-haze,sativa,4.2,2807,citrus
33,4523,mako-haze,sativa,4.2,2808,earthy
8,4524,malakoff,sativa,3.7,2809,sweet
33,4524,malakoff,sativa,3.7,2810,earthy
45,4524,malakoff,sativa,3.7,2811,woody
33,4525,malawi,sativa,4.4,2812,earthy
39,4525,malawi,sativa,4.4,2813,flowery
17,4525,malawi,sativa,4.4,2814,grape
1,4526,mammoth,hybrid,4.5,2815,honey
33,4526,mammoth,hybrid,4.5,2816,earthy
45,4526,mammoth,hybrid,4.5,2817,woody
23,4527,mango,indica,4.1,2818,mango
33,4527,mango,indica,4.1,2819,earthy
8,4527,mango,indica,4.1,2820,sweet
23,4528,mango-dream,sativa,3.9,2821,mango
43,4528,mango-dream,sativa,3.9,2822,tropical
33,4528,mango-dream,sativa,3.9,2823,earthy
23,4529,mango-haze,sativa,4.6,2824,mango
8,4529,mango-haze,sativa,4.6,2825,sweet
43,4529,mango-haze,sativa,4.6,2826,tropical
23,4530,mango-kush,hybrid,4.3,2827,mango
8,4530,mango-kush,hybrid,4.3,2828,sweet
3,4530,mango-kush,hybrid,4.3,2829,citrus
23,4531,mango-tango,hybrid,4.6,2830,mango
43,4531,mango-tango,hybrid,4.6,2831,tropical
3,4531,mango-tango,hybrid,4.6,2832,citrus
8,4532,mangolicious,indica,5,2833,sweet
43,4532,mangolicious,indica,5,2834,tropical
26,4532,mangolicious,indica,5,2835,pineapple
31,4533,manitoba-poison,hybrid,4.5,2836,spicy/herbal
33,4533,manitoba-poison,hybrid,4.5,2837,earthy
10,4533,manitoba-poison,hybrid,4.5,2838,cheese
8,4534,maple-leaf-indica,indica,4.3,2839,sweet
41,4534,maple-leaf-indica,indica,4.3,2840,butter
45,4534,maple-leaf-indica,indica,4.3,2841,woody
28,4535,marionberry-kush,hybrid,4.5,2842,berry
33,4535,marionberry-kush,hybrid,4.5,2843,earthy
8,4535,marionberry-kush,hybrid,4.5,2844,sweet
36,4536,mars-og,indica,4.4,2845,pine
45,4536,mars-og,indica,4.4,2846,woody
3,4536,mars-og,indica,4.4,2847,citrus
8,4537,martian-mean-green,hybrid,4.2,2848,sweet
3,4537,martian-mean-green,hybrid,4.2,2849,citrus
4,4537,martian-mean-green,hybrid,4.2,2850,grapefruit
8,4537,martian-mean-green,hybrid,4.2,2851,sweet
3,4537,martian-mean-green,hybrid,4.2,2852,citrus
4,4537,martian-mean-green,hybrid,4.2,2853,grapefruit
33,4539,master-bubba,indica,4.3,2854,earthy
9,4539,master-bubba,indica,4.3,2855,pungent
18,4539,master-bubba,indica,4.3,2856,skunk
18,4540,master-jedi,indica,4.4,2857,skunk
31,4540,master-jedi,indica,4.4,2858,spicy/herbal
42,4540,master-jedi,indica,4.4,2859,diesel
33,4541,master-kush,indica,4.3,2860,earthy
9,4541,master-kush,indica,4.3,2861,pungent
45,4541,master-kush,indica,4.3,2862,woody
33,4542,master-og,indica,4.4,2863,earthy
36,4542,master-og,indica,4.4,2864,pine
9,4542,master-og,indica,4.4,2865,pungent
9,4543,master-yoda,hybrid,4.5,2866,pungent
8,4543,master-yoda,hybrid,4.5,2867,sweet
33,4543,master-yoda,hybrid,4.5,2868,earthy
33,4544,matanuska-thunder-fuck,sativa,4.3,2869,earthy
45,4544,matanuska-thunder-fuck,sativa,4.3,2870,woody
9,4544,matanuska-thunder-fuck,sativa,4.3,2871,pungent
28,4545,mataro-blue,indica,4.6,2872,berry
8,4545,mataro-blue,indica,4.6,2873,sweet
33,4545,mataro-blue,indica,4.6,2874,earthy
3,4548,maui,sativa,4.2,2875,citrus
8,4548,maui,sativa,4.2,2876,sweet
43,4548,maui,sativa,4.2,2877,tropical
28,4549,maui-berry,hybrid,4,2878,berry
3,4549,maui-berry,hybrid,4,2879,citrus
9,4549,maui-berry,hybrid,4,2880,pungent
3,4550,maui-citrus-punch,sativa,4.5,2881,citrus
43,4550,maui-citrus-punch,sativa,4.5,2882,tropical
18,4550,maui-citrus-punch,sativa,4.5,2883,skunk
43,4551,maui-wowie,sativa,4.4,2884,tropical
26,4551,maui-wowie,sativa,4.4,2885,pineapple
3,4551,maui-wowie,sativa,4.4,2886,citrus
33,4552,mazar-i-sharif,indica,4.4,2887,earthy
31,4552,mazar-i-sharif,indica,4.4,2888,spicy/herbal
36,4552,mazar-i-sharif,indica,4.4,2889,pine
9,4553,mazar-kush,indica,4.3,2890,pungent
33,4553,mazar-kush,indica,4.3,2891,earthy
31,4553,mazar-kush,indica,4.3,2892,spicy/herbal
39,4554,mean-misty,hybrid,4.2,2893,flowery
8,4554,mean-misty,hybrid,4.2,2894,sweet
33,4555,medihaze,sativa,4.6,2895,earthy
8,4555,medihaze,sativa,4.6,2896,sweet
31,4555,medihaze,sativa,4.6,2897,spicy/herbal
28,4556,medicine-man,hybrid,4.4,2898,berry
45,4556,medicine-man,hybrid,4.4,2899,woody
33,4556,medicine-man,hybrid,4.4,2900,earthy
33,4557,medicine-woman,hybrid,4.6,2901,earthy
3,4557,medicine-woman,hybrid,4.6,2902,citrus
42,4557,medicine-woman,hybrid,4.6,2903,diesel
33,4558,medusa,hybrid,4.1,2904,earthy
6,4558,medusa,hybrid,4.1,2905,blueberry
9,4558,medusa,hybrid,4.1,2906,pungent
18,4559,megalodon,sativa,4.4,2907,skunk
9,4559,megalodon,sativa,4.4,2908,pungent
33,4559,megalodon,sativa,4.4,2909,earthy
26,4560,mekamika-haze,sativa,5,2910,pineapple
23,4560,mekamika-haze,sativa,5,2911,mango
39,4560,mekamika-haze,sativa,5,2912,flowery
8,4561,melon-gum,hybrid,4.3,2913,sweet
21,4561,melon-gum,hybrid,4.3,2914,lavender
39,4561,melon-gum,hybrid,4.3,2915,flowery
33,4562,memory-loss,sativa,4.6,2916,earthy
8,4562,memory-loss,sativa,4.6,2917,sweet
45,4562,memory-loss,sativa,4.6,2918,woody
33,4563,mendo-afgoo,indica,5,2919,earthy
9,4563,mendo-afgoo,indica,5,2920,pungent
18,4563,mendo-afgoo,indica,5,2921,skunk
33,4564,mendo-breath,indica,4.8,2922,earthy
9,4564,mendo-breath,indica,4.8,2923,pungent
8,4564,mendo-breath,indica,4.8,2924,sweet
33,4565,mendocino-madness,hybrid,4,2925,earthy
46,4565,mendocino-madness,hybrid,4,2926,chestnut
33,4566,mendocino-purps,hybrid,4.3,2927,earthy
17,4566,mendocino-purps,hybrid,4.3,2928,grape
39,4566,mendocino-purps,hybrid,4.3,2929,flowery
9,4567,mercury-og,indica,4.4,2930,pungent
33,4567,mercury-og,indica,4.4,2931,earthy
45,4567,mercury-og,indica,4.4,2932,woody
41,4568,merlot-og,indica,4.9,2933,butter
39,4568,merlot-og,indica,4.9,2934,flowery
33,4568,merlot-og,indica,4.9,2935,earthy
